,NL,BE,DE
2013-02-06 14:00:00,118.54,133.47500000000002,149.645
2013-02-06 16:00:00,147.215,142.64499999999998,173.59
2013-02-06 18:00:00,166.71499999999997,169.505,172.06499999999997
2013-02-06 20:00:00,135.065,140.565,141.645
2013-02-06 22:00:00,127.42500000000001,131.09,133.325
2013-02-07 00:00:00,119.375,121.995,124.725
2013-02-07 02:00:00,106.91,109.53,112.25999999999999
2013-02-07 04:00:00,104.99000000000001,108.535,110.28999999999999
2013-02-07 06:00:00,127.61000000000001,132.305,132.375
2013-02-07 08:00:00,157.27499999999998,159.92000000000002,162.63500000000002
2013-02-07 10:00:00,109.315,138.66500000000002,129.85999999999999
2013-02-07 12:00:00,87.145,127.965,114.47999999999999
2013-02-07 14:00:00,95.82499999999999,126.85,115.985
2013-02-07 16:00:00,134.995,139.005,140.07999999999998
2013-02-07 18:00:00,141.68,154.29500000000002,152.035
2013-02-07 20:00:00,104.41,156.62,118.815
2013-02-07 22:00:00,86.25,147.06,104.78
2013-02-08 00:00:00,75.45,118.33500000000001,88.445
2013-02-08 02:00:00,89.95,98.22,91.78999999999999
2013-02-08 04:00:00,90.34,92.96000000000001,95.69
2013-02-08 06:00:00,93.41,112.2,98.405
2013-02-08 08:00:00,128.175,132.82,107.245
2013-02-08 10:00:00,118.35,156.205,79.435
2013-02-08 12:00:00,135.11,148.8,79.13
2013-02-08 14:00:00,121.5,120.57000000000001,109.27499999999999
2013-02-08 16:00:00,145.595,148.47500000000002,150.785
2013-02-08 18:00:00,162.925,165.85500000000002,166.145
2013-02-08 20:00:00,155.5,158.53,158.05999999999997
2013-02-08 22:00:00,144.84,148.24,145.505
2013-02-09 00:00:00,135.35,138.325,140.105
2013-02-09 02:00:00,126.80000000000001,130.01,130.09
2013-02-09 04:00:00,117.0,119.575,122.245
2013-02-09 06:00:00,125.215,127.83500000000001,130.565
2013-02-09 08:00:00,130.82,133.48000000000002,135.72
2013-02-09 10:00:00,110.65,131.27,115.57
2013-02-09 12:00:00,98.43,145.135,102.47
2013-02-09 14:00:00,115.15,117.77000000000001,120.5
2013-02-09 16:00:00,145.45,148.3,150.62
2013-02-09 18:00:00,147.08499999999998,173.34,164.38
2013-02-09 20:00:00,143.76,152.6,152.135
2013-02-09 22:00:00,131.04,141.84,140.835
2013-02-10 00:00:00,96.91,134.26,120.54999999999998
2013-02-10 02:00:00,87.15,128.785,113.10499999999999
2013-02-10 04:00:00,92.6,125.905,114.27499999999999
2013-02-10 06:00:00,149.75,159.225,159.04999999999998
2013-02-10 08:00:00,172.27,174.89000000000001,177.62
2013-02-10 10:00:00,125.13499999999999,176.51,130.94
2013-02-10 12:00:00,114.72999999999999,164.03500000000003,114.89999999999999
2013-02-10 14:00:00,129.26999999999998,132.79500000000002,131.155
2013-02-10 16:00:00,137.95,139.465,139.04999999999998
